lag_days,r,err,p_local,n_pairs,corr_method,shuffle_method,pc_column,p_global,p_zero_local,p_zero_global
-600.0,-0.2368304774115166,0.009829978553567195,0.000999000999000999,10226,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-550.0,-0.23506072008599174,0.01005056662070691,0.000999000999000999,10276,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-500.0,-0.21287468457786954,0.00999347182532367,0.000999000999000999,10326,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-450.0,-0.19059753479550748,0.009974424148201821,0.000999000999000999,10376,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-400.0,-0.15776453818369146,0.00994835719284302,0.000999000999000999,10426,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-350.0,-0.12427853765257962,0.009869824747230846,0.000999000999000999,10476,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-300.0,-0.09511498883522604,0.009658696460571391,0.000999000999000999,10526,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-250.0,-0.08071422573682469,0.009700995485413729,0.000999000999000999,10576,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-200.0,-0.0807869964023958,0.009897487702861264,0.000999000999000999,10626,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-150.0,-0.08312553328884333,0.009984481975158409,0.000999000999000999,10676,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-100.0,-0.09784366597141934,0.009839724173769188,0.000999000999000999,10726,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
-50.0,-0.10415676109406508,0.0099432606681211,0.000999000999000999,10776,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
0.0,-0.1471891901931401,0.009645090042379303,0.000999000999000999,10825,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
50.0,-0.20786524040701737,0.009410887475701742,0.000999000999000999,10775,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
100.0,-0.25019784700533126,0.009410991540690866,0.000999000999000999,10725,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
150.0,-0.25823724279681726,0.009621581867955854,0.000999000999000999,10675,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
200.0,-0.2237093127183728,0.009888553076833468,0.000999000999000999,10625,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
250.0,-0.1570579540280538,0.00988459351472937,0.000999000999000999,10575,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
300.0,-0.11459216886466322,0.009608476734943814,0.000999000999000999,10525,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
350.0,-0.07860006816913356,0.009639427486921022,0.000999000999000999,10475,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
400.0,-0.06923713804685622,0.00982459784396543,0.000999000999000999,10425,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
450.0,-0.0632339401033089,0.009988185338407016,0.000999000999000999,10375,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
500.0,-0.06750844714598514,0.010039808447855797,0.000999000999000999,10325,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
550.0,-0.07457338152942505,0.00998652213737408,0.000999000999000999,10275,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
600.0,-0.07483861015036553,0.009932043645362047,0.000999000999000999,10225,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999
