lag_days,r,err,p_local,n_pairs,corr_method,shuffle_method,pc_column,p_global,p_zero_local,p_zero_global
-600.0,-0.2096906094463004,0.01030362410402679,0.000999000999000999,10226,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-550.0,-0.21688057469726646,0.01032477024505219,0.000999000999000999,10276,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-500.0,-0.18555795283682794,0.010085196223878847,0.000999000999000999,10326,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-450.0,-0.14583979091911797,0.010051570284735729,0.000999000999000999,10376,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-400.0,-0.10460261224176498,0.009608673152755414,0.000999000999000999,10426,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-350.0,-0.05540563653432246,0.009455778773723039,0.000999000999000999,10476,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-300.0,-0.00852356340585271,0.00974745766793864,0.3726273726273726,10526,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-250.0,0.01497233069928576,0.009929247860887365,0.13786213786213786,10576,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-200.0,0.00524225109604784,0.009853845407064294,0.6033966033966034,10626,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-150.0,0.001684678206008157,0.009500939689937567,0.8761238761238761,10676,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-100.0,0.028289875968145105,0.009683123311394447,0.005994005994005994,10726,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
-50.0,0.042076930868747475,0.009756400839094593,0.000999000999000999,10776,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
0.0,-0.006236352355560505,0.009473126482427447,0.5044955044955045,10825,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
50.0,-0.11049582525346112,0.009394227153452008,0.000999000999000999,10775,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
100.0,-0.1869495598128196,0.009465841919871602,0.000999000999000999,10725,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
150.0,-0.19217059950155221,0.009632162016448611,0.000999000999000999,10675,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
200.0,-0.13736763267305768,0.009824418347653695,0.000999000999000999,10625,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
250.0,-0.06995404192775674,0.009845289670959384,0.000999000999000999,10575,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
300.0,-0.037805970875689154,0.009737148377180975,0.000999000999000999,10525,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
350.0,0.008570568126358254,0.00972383002730772,0.3856143856143856,10475,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
400.0,0.04417158675461721,0.009639494428301712,0.000999000999000999,10425,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
450.0,0.053412173072778235,0.009725656210711996,0.000999000999000999,10375,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
500.0,0.04281149922855352,0.009802536981497556,0.000999000999000999,10325,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
550.0,0.04238029524778082,0.009895794406264768,0.000999000999000999,10275,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
600.0,0.03258249936697574,0.009726246159774441,0.000999000999000999,10225,pearson,permute,PC1,0.000999000999000999,0.5044955044955045,1.0
