MJD,nudot,nudot_err,delta_glitch
53017.06827,-1264.4748856352928,0.0022773820938610007,-5.489497461234174
53018.06827,-1264.47110655893,0.0022877270453952486,-5.48841440770218
53019.06827,-1264.467486878824,0.0022979625934096484,-5.487331354170187
53020.06827,-1264.4640241522409,0.0023080600219914024,-5.486248300638193
53021.06827,-1264.4607158012811,0.002317991145993554,-5.485165247106201
53022.06827,-1264.457559112149,0.0023277284365627957,-5.484082193574208
53023.06827,-1264.454551236962,0.002337245046360149,-5.482999140042215
53024.06827,-1264.4516892012011,0.0023465149638956734,-5.481916086510222
53025.06827,-1264.448969903572,0.002355513018147279,-5.4808330329782295
53026.06827,-1264.446390124115,0.002364214953031321,-5.479749979446236
53027.06827,-1264.4439465226237,0.0023725975421673494,-5.478666925914243
53028.06827,-1264.4416356471695,0.0023806385681439833,-5.47758387238225
53029.06827,-1264.4394539348534,0.0023883169310518234,-5.4765008188502575
53030.06827,-1264.437397717732,0.002395612714944307,-5.475417765318264
53031.06827,-1264.435463227441,0.0024025071473458928,-5.474334711786271
53032.06827,-1264.4336465983902,0.002408982770182472,-5.473251658254278
53033.06827,-1264.4319438715504,0.0024150233768247416,-5.4721686047222855
53034.06827,-1264.4303509997003,0.0024206140971181752,-5.471085551190292
53035.06827,-1264.4288638526916,0.0024257414202078077,-5.4700024976582995
53036.06827,-1264.4274782221532,0.002430393259675634,-5.468919444126306
53037.06827,-1264.4261898232053,0.002434558928227155,-5.4678363905943135
53038.06827,-1264.4249943037541,0.002438229223536501,-5.46675333706232
53039.06827,-1264.4238872457988,0.002441396433587353,-5.465670283530327
53040.06827,-1264.4228641704535,0.002444054319622845,-5.464587229998334
53041.06827,-1264.4219205454172,0.0024461982234226035,-5.4635041764663415
53042.06827,-1264.4210517883873,0.0024478249997294966,-5.462421122934348
53043.06827,-1264.420253270455,0.0024489331015120426,-5.461338069402355
53044.06827,-1264.4195203236297,0.002449522559271755,-5.460255015870363
53045.06827,-1264.418848244825,0.002449594999505965,-5.459171962338369
53046.06827,-1264.4182322996433,0.002449153671979219,-5.458088908806376
53047.06827,-1264.417667730538,0.0024482034313032504,-5.457005855274383
53048.06827,-1264.4171497583075,0.0024467507636808006,-5.45592280174239
53049.06827,-1264.416673589901,0.002444803798916826,-5.454839748210397
53050.06827,-1264.4162344228455,0.002442372268812458,-5.453756694678404
53051.06827,-1264.4158274480012,0.002439467552826627,-5.452673641146411
53052.06827,-1264.4154478578096,0.0024361026697849856,-5.451590587614419
53053.06827,-1264.4150908506763,0.0024322922264016045,-5.450507534082425
53054.06827,-1264.4147516326364,0.002428052446307232,-5.449424480550433
53055.06827,-1264.414425429047,0.002423401131599081,-5.448341427018439
53056.06827,-1264.4141074817044,0.0024183576653699947,-5.447258373486447
53057.06827,-1264.4137930586064,0.002412942976114363,-5.446175319954453
53058.06827,-1264.4134774589422,0.0024071794906838765,-5.44509226642246
53059.06827,-1264.4131560152177,0.002401091121371508,-5.444009212890467
53060.06827,-1264.412824100395,0.002394703225918649,-5.442926159358475
53061.06827,-1264.4124771306663,0.0023880425665549253,-5.441843105826481
53062.06827,-1264.4121105721954,0.002381137198057962,-5.440760052294489
53063.06827,-1264.411719943679,0.0023740165109141756,-5.439676998762496
53064.06827,-1264.4113008223687,0.0023667110840723026,-5.438593945230503
53065.06827,-1264.410848846519,0.0023592526524404242,-5.437510891698509
53066.06827,-1264.4103597238118,0.0023516739747599263,-5.436427838166517
53067.06827,-1264.409829229706,0.002344008796882805,-5.435344784634523
53068.06827,-1264.4092532155837,0.0023362917476286854,-5.43426173110253
53069.06827,-1264.4086276134194,0.002328558181065686,-5.433178677570537
53070.06827,-1264.4079484369727,0.002320844107377534,-5.432095624038545
53071.06827,-1264.4072117881028,0.0023131860391120192,-5.431012570506552
53072.06827,-1264.4064138576066,0.002305620875267092,-5.429929516974559
53073.06827,-1264.4055509318234,0.002298185727812214,-5.428846463442566
53074.06827,-1264.4046193952518,0.0022909177872621864,-5.427763409910573
53075.06827,-1264.4036157327712,0.0022838541656979372,-5.42668035637858
53076.06827,-1264.4025365344917,0.002277031690048462,-5.425597302846586
53077.06827,-1264.4013784986787,0.002270486769206177,-5.424514249314593
53078.06827,-1264.4001384340015,0.0022642551649577976,-5.423431195782601
53079.06827,-1264.3988132628297,0.0022583718397488437,-5.422348142250608
53080.06827,-1264.3974000251933,0.002252870743634007,-5.421265088718615
53081.06827,-1264.3958958778653,0.002247784622116995,-5.420182035186622
53082.06827,-1264.3942981019234,0.0022431448018330634,-5.4190989816546296
53083.06827,-1264.3926041020734,0.002238981053783864,-5.418015928122635
53084.06827,-1264.3908114080107,0.002235321329107091,-5.416932874590643
53085.06827,-1264.3889176804323,0.0022321916384613156,-5.41584982105865
53086.06827,-1264.386920707791,0.002229615816947718,-5.414766767526657
53087.06827,-1264.3848184127046,0.0022276154076428093,-5.413683713994663
53088.06827,-1264.382608851084,0.002226209482957727,-5.412600660462671
53089.06827,-1264.3802902140508,0.002225414504300287,-5.411517606930678
53090.06827,-1264.3778608297114,0.002225244212636537,-5.4104345533986855
53091.06827,-1264.37531916465,0.0022257095113784914,-5.409351499866692
53092.06827,-1264.3726638231503,0.00222681838951944,-5.408268446334699
53093.06827,-1264.3698935518776,0.002228575831031213,-5.407185392802706
53094.06827,-1264.3670072359869,0.0022309838470218604,-5.4061023392707135
53095.06827,-1264.3640039036154,0.0022340413570127392,-5.405019285738719
53096.06827,-1264.3608827223338,0.0022377442708917806,-5.403936232206727
53097.06827,-1264.3576430054686,0.0022420854889430093,-5.402853178674734
53098.06827,-1264.3542842042355,0.002247054934490319,-5.401770125142741
53099.06827,-1264.3508059149867,0.002252639666031354,-5.400687071610748
53100.06827,-1264.3472078766174,0.002258823925398118,-5.3996040180787555
53101.06827,-1264.343489967844,0.0022655892768651876,-5.398520964546763
53102.06827,-1264.3396522088196,0.0022729147215522815,-5.3974379110147686
53103.06827,-1264.3356947605103,0.0022807768521236585,-5.396354857482776
53104.06827,-1264.3316179251367,0.0022891500129305826,-5.3952718039507825
53105.06827,-1264.3274221411098,0.0022980064129800915,-5.39418875041879
53106.06827,-1264.3231079877148,0.0023073163957186915,-5.3931056968867965
53107.06827,-1264.3186761786706,0.002317048559344221,-5.392022643354804
53108.06827,-1264.3141275639289,0.0023271699527395023,-5.390939589822811
53109.06827,-1264.3094631264325,0.002337646298943112,-5.389856536290819
53110.06827,-1264.3046839827368,0.0023484421411395324,-5.388773482758825
53111.06827,-1264.2997913781612,0.002359521079073381,-5.387690429226832
53112.06827,-1264.2947866872566,0.0023708459533266176,-5.386607375694839
53113.06827,-1264.289671410493,0.0023823789906199486,-5.385524322162846
53114.06827,-1264.2844471737749,0.0023940820501883436,-5.3844412686308525
53115.06827,-1264.2791157233228,0.002405916761251869,-5.38335821509886
53116.06827,-1264.273678925666,0.0024178446883331194,-5.382275161566867
53117.06827,-1264.268138764406,0.002429827536173459,-5.381192108034874
53118.06827,-1264.262497336336,0.0024418272658372872,-5.380109054502881
53119.06827,-1264.2567568514592,0.002453806262662964,-5.379026000970889
53120.06827,-1264.2509196266983,0.0024657274904765097,-5.377942947438895
53121.06827,-1264.2449880860038,0.002477554577379309,-5.376859893906902
53122.06827,-1264.2389647546167,0.002489252013156014,-5.375776840374909
53123.06827,-1264.2328522567484,0.0025007851998799183,-5.374693786842916
53124.06827,-1264.2266533135369,0.002512120596626934,-5.373610733310923
53125.06827,-1264.2203707383455,0.002523225827957773,-5.37252767977893
53126.06827,-1264.2140074334761,0.0025340697660464605,-5.371444626246937
53127.06827,-1264.2075663865023,0.0025446226018078283,-5.370361572714945
53128.06827,-1264.2010506667714,0.0025548559786721593,-5.369278519182951
53129.06827,-1264.1944634213728,0.002564743006439989,-5.368195465650959
53130.06827,-1264.1878078716272,0.002574258404302206,-5.367112412118965
53131.06827,-1264.181087311271,0.002583378484549523,-5.366029358586973
53132.06827,-1264.1743050960442,0.0025920812809175076,-5.364946305054979
53133.06827,-1264.167464648068,0.0026003465783381017,-5.363863251522986
53134.06827,-1264.160569444695,0.002608155939591606,-5.362780197990993
53135.06827,-1264.1536230200893,0.0026154928011504377,-5.361697144459001
53136.06827,-1264.1466289567834,0.0026223424860663783,-5.360614090927007
53137.06827,-1264.139590882681,0.0026286922476064173,-5.359531037395015
53138.06827,-1264.1325124678926,0.002634531287235061,-5.358447983863022
53139.06827,-1264.1253974199929,0.002639850825823991,-5.357364930331029
53140.06827,-1264.1182494786083,0.0026446441162112605,-5.356281876799035
53141.06827,-1264.111072412512,0.002648906426317026,-5.355198823267043
53142.06827,-1264.1038700137685,0.002652635127639672,-5.354115769735049
53143.06827,-1264.096646096207,0.0026558296710220736,-5.353032716203057
53144.06827,-1264.0894044864679,0.00265849161563723,-5.351949662671063
53145.06827,-1264.08214902416,0.0026606246320035965,-5.350866609139071
53146.06827,-1264.0748835552333,0.0026622345231264452,-5.349783555607078
53147.06827,-1264.0676119274124,0.0026633291953495515,-5.348700502075085
53148.06827,-1264.0603379857657,0.0026639186973275246,-5.347617448543091
53149.06827,-1264.0530655697285,0.0026640152257739807,-5.346534395011099
53150.06827,-1264.045798508675,0.0026636330393085715,-5.345451341479106
53151.06827,-1264.0385406149435,0.0026627885202783696,-5.344368287947112
53152.06827,-1264.031295682624,0.002661500131281147,-5.343285234415119
53153.06827,-1264.0240674826491,0.0026597883842725124,-5.342202180883127
53154.06827,-1264.016859756812,0.0026576758028214534,-5.341119127351134
53155.06827,-1264.0096762151738,0.0026551868984772795,-5.340036073819141
53156.06827,-1264.0025205319416,0.0026523481165667815,-5.338953020287148
53157.06827,-1263.9953963410803,0.0026491878015828633,-5.337869966755155
53158.06827,-1263.9883072319544,0.002645736103676217,-5.336786913223162
53159.06827,-1263.9812567456142,0.0026420249154684777,-5.335703859691169
53160.06827,-1263.9742483705431,0.0026380878216934788,-5.334620806159176
53161.06827,-1263.9672855406916,0.0026339599834559035,-5.3335377526271825
53162.06827,-1263.9603716280878,0.002629678028901687,-5.33245469909519
53163.06827,-1263.9535099421985,0.002625279967848645,-5.3313716455631965
53164.06827,-1263.9467037268282,0.002620805044157904,-5.330288592031204
53165.06827,-1263.9399561525195,0.0026162936399220897,-5.329205538499211
53166.06827,-1263.933270317535,0.0026117870729487317,-5.328122484967218
53167.06827,-1263.9266492420516,0.0026073274827517396,-5.3270394314352245
53168.06827,-1263.9200958644842,0.0026029576266821948,-5.325956377903232
53169.06827,-1263.9136130423108,0.002598720733988891,-5.324873324371239
53170.06827,-1263.9072035432189,0.0025946602859636373,-5.323790270839245
53171.06827,-1263.9008700466716,0.0025908198079607316,-5.3227072173072525
53172.06827,-1263.8946151369198,0.0025872426585379035,-5.32162416377526
53173.06827,-1263.8884413069243,0.0025839718074465814,-5.320541110243267
53174.06827,-1263.8823509468205,0.0025810495828283617,-5.319458056711274
53175.06827,-1263.876346349167,0.0025785174745621238,-5.318375003179281
53176.06827,-1263.8704297019988,0.0025764158187532534,-5.317291949647288
53177.06827,-1263.8646030885313,0.0025747836226637966,-5.316208896115295
53178.06827,-1263.8588684849133,0.0025736582539983817,-5.315125842583302
53179.06827,-1263.853227755984,0.0025730752365740656,-5.3140427890513084
53180.06827,-1263.8476826565206,0.0025730679756840475,-5.312959735519316
53181.06827,-1263.842234827986,0.002573667546292584,-5.311876681987323
53182.06827,-1263.8368857952087,0.002574902439471057,-5.31079362845533
53183.06827,-1263.8316369684153,0.0025767983895853795,-5.309710574923337
53184.06827,-1263.8264896393218,0.0025793781214188964,-5.308627521391345
53185.06827,-1263.821444979621,0.002582661214536376,-5.30754446785935
53186.06827,-1263.8165040414794,0.0025866639159495574,-5.306461414327358
53187.06827,-1263.8116677552778,0.0025913990143349133,-5.305378360795365
53188.06827,-1263.8069369292566,0.002596875752423004,-5.304295307263373
53189.06827,-1263.8023122494203,0.0026030996791794833,-5.303212253731378
53190.06827,-1263.7977942764037,0.00261007264078147,-5.302129200199386
53191.06827,-1263.793383448494,0.002617792733608296,-5.301046146667393
53192.06827,-1263.7890800789241,0.0026262542817145807,-5.299963093135401
53193.06827,-1263.7848843565348,0.002635447930600759,-5.298880039603407
53194.06827,-1263.7807963461132,0.0026453605693071407,-5.297796986071415
53195.06827,-1263.7768159861598,0.002655975579256011,-5.296713932539421
53196.06827,-1263.7729430923885,0.0026672727529932854,-5.295630879007429
53197.06827,-1263.7691773574202,0.0026792285634870423,-5.294547825475435
53198.06827,-1263.7655183475902,0.0026918162350237154,-5.293464771943442
53199.06827,-1263.7619655101867,0.002705005929471425,-5.292381718411449
53200.06827,-1263.7585181667832,0.002718764917472985,-5.291298664879456
53201.06827,-1263.7551755210816,0.0027330577894571564,-5.290215611347463
53202.06827,-1263.75193665339,0.0027478466388886004,-5.289132557815471
53203.06827,-1263.7488005279201,0.002763091280589356,-5.288049504283478
53204.06827,-1263.7457659898046,0.0027787494681721582,-5.286966450751484
53205.06827,-1263.7428317692925,0.0027947771233595322,-5.285883397219491
53206.06827,-1263.7399964787217,0.0028111285479139876,-5.284800343687499
53207.06827,-1263.7372586208862,0.002827756674381776,-5.283717290155505
53208.06827,-1263.7346165864615,0.002844613237849005,-5.282634236623512
53209.06827,-1263.7320686551354,0.002861649029592801,-5.281551183091519
53210.06827,-1263.729613001491,0.0028788141077158384,-5.280468129559527
53211.06827,-1263.7272476932849,0.002896057975308754,-5.279385076027534
53212.06827,-1263.724970695981,0.002913329822412176,-5.278302022495541
53213.06827,-1263.7227798751899,0.00293057866918466,-5.277218968963547
53214.06827,-1263.7206729970187,0.002947753582162735,-5.276135915431555
53215.06827,-1263.7186477312107,0.0029648038648564566,-5.275052861899561
53216.06827,-1263.7167016572334,0.002981679151054913,-5.273969808367569
53217.06827,-1263.71483226388,0.0029983296264957412,-5.272886754835575
53218.06827,-1263.7130369506633,0.003014706168150927,-5.271803701303583
53219.06827,-1263.7113130346286,0.0030307604581333424,-5.270720647771589
53220.06827,-1263.7096577506572,0.003046445147503149,-5.2696375942395965
53221.06827,-1263.7080682561225,0.003061713947735208,-5.268554540707604
53222.06827,-1263.7065416329442,0.0030765217732546314,-5.267471487175611
53223.06827,-1263.7050748913273,0.0030908248375580757,-5.266388433643617
53224.06827,-1263.7036649729296,0.003104580775952686,-5.2653053801116245
53225.06827,-1263.702308755285,0.003117748671906793,-5.264222326579632
53226.06827,-1263.7010030547513,0.0031302892564010437,-5.2631392730476385
53227.06827,-1263.6997446277685,0.003142164928068524,-5.262056219515645
53228.06827,-1263.6985301786228,0.003153339826675082,-5.2609731659836525
53229.06827,-1263.6973563604097,0.0031637799178520264,-5.25989011245166
53230.06827,-1263.6962197792675,0.003173453110923864,-5.2588070589196665
53231.06827,-1264.1135038393375,0.0031823292557743433,-5.676110846506324
53232.06827,-1264.112431382213,0.0031903802495724834,-5.675027792974331
53233.06827,-1264.1113857369141,0.003197580097897744,-5.673944739442338
53234.06827,-1264.1103633604598,0.003203904976118671,-5.672861685910346
53235.06827,-1264.1093606827392,0.0032093332595860857,-5.671778632378351
53236.06827,-1264.1083741074822,0.003213845622588054,-5.670695578846359
53237.06827,-1264.1074000212486,0.0032174250499416054,-5.669612525314366
53238.06827,-1264.106434792821,0.0032200569293261046,-5.6685294717823735
53239.06827,-1264.1054747823148,0.0032217290609998822,-5.66744641825038
53240.06827,-1264.10451633779,0.0032224317604461223,-5.6663633647183875
53241.06827,-1264.1035558055994,0.0032221578568676834,-5.665280311186394
53242.06827,-1264.1025895326854,0.0032209027650146617,-5.664197257654401
53243.06827,-1264.1016138711477,0.0032186645582523874,-5.663114204122408
53244.06827,-1264.1006251773354,0.0032154439661420814,-5.6620311505904155
53245.06827,-1264.0996198234566,0.003211244463931068,-5.660948097058422
53246.06827,-1264.0985941959752,0.0032060723056393783,-5.659865043526429
53247.06827,-1264.0975447022263,0.0031999365706149568,-5.658781989994436
53248.06827,-1264.0964677710108,0.0031928492185564344,-5.6576989364624435
53249.06827,-1264.0953598633107,0.003184825118208658,-5.656615882930451
53250.06827,-1264.0942174692993,0.003175882111689386,-5.6555328293984575
53251.06827,-1264.0930371129234,0.003166041053385047,-5.654449775866464
53252.06827,-1264.0918153606324,0.0031553258484857127,-5.6533667223344715
53253.06827,-1264.090548818887,0.0031437635101579956,-5.652283668802479
53254.06827,-1264.0892341430456,0.003131384174247456,-5.651200615270485
53255.06827,-1264.0878680370681,0.0031182211594858182,-5.650117561738492
53256.06827,-1264.0864472589756,0.003104311003717172,-5.649034508206499
53257.06827,-1264.0849686248725,0.003089693466655033,-5.647951454674506
53258.06827,-1264.0834290105913,0.0030744115747019084,-5.646868401142513
53259.06827,-1264.0818253560624,0.0030585116611963566,-5.645785347610521
53260.06827,-1264.0801546692562,0.003042043326083712,-5.644702294078527
53261.06827,-1264.0784140284572,0.0030250594801412237,-5.643619240546534
53262.06827,-1264.076600585036,0.003007616323386898,-5.642536187014541
53263.06827,-1264.0747115670092,0.0029897733163270425,-5.641453133482548
53264.06827,-1264.0727442832444,0.0029715931689657934,-5.640370079950555
53265.06827,-1264.0706961240016,0.0029531417611576684,-5.639287026418562
53266.06827,-1264.0685645673025,0.0029344880842704047,-5.638203972886569
53267.06827,-1264.0663471751395,0.0029157041598347018,-5.637120919354577
53268.06827,-1264.0640416035376,0.002896864903283025,-5.636037865822584
53269.06827,-1264.06164560127,0.002878047977191578,-5.634954812290591
53270.06827,-1264.0591570108866,0.0028593336315131082,-5.633871758758597
53271.06827,-1264.0565737746854,0.002840804483873023,-5.632788705226605
53272.06827,-1264.053893935271,0.0028225452814714357,-5.631705651694611
53273.06827,-1264.0511156355974,0.0028046425894188067,-5.630622598162618
53274.06827,-1264.0482371246774,0.0027871844984134427,-5.629539544630625
53275.06827,-1264.045256756797,0.002770260213539984,-5.628456491098633
53276.06827,-1264.042172993069,0.0027539596870532227,-5.627373437566639
53277.06827,-1264.0389844046974,0.002738373092779924,-5.626290384034647
53278.06827,-1264.0356896754827,0.00272359037282703,-5.625207330502654
53279.06827,-1264.0322875998913,0.0027097006640692746,-5.624124276970661
53280.06827,-1264.028777085078,0.002696791709556446,-5.623041223438667
53281.06827,-1264.0251571550125,0.0026849492103771626,-5.621958169906675
53282.06827,-1264.0214269481905,0.002674256222482397,-5.620875116374681
53283.06827,-1264.0175857206782,0.0026647924410477977,-5.619792062842689
53284.06827,-1264.01363284496,0.0026566335300052288,-5.618709009310695
53285.06827,-1264.0095678136443,0.0026498504255586092,-5.617625955778703
53286.06827,-1264.0053902350035,0.0026445086665017885,-5.61654290224671
53287.06827,-1264.001099839561,0.002640667779931251,-5.615459848714717
53288.06827,-1263.9966964743755,0.0026383805930817184,-5.614376795182723
53289.06827,-1263.9921801090334,0.002637692754121351,-5.613293741650731
53290.06827,-1263.9875508299315,0.002638642206009614,-5.612210688118738
53291.06827,-1263.9828088456397,0.0026412587696166283,-5.611127634586745
53292.06827,-1263.9779544820485,0.0026455638196236923,-5.610044581054751
53293.06827,-1263.9729881842977,0.0026515700597315272,-5.608961527522759
53294.06827,-1263.9679105175358,0.002659281380914881,-5.607878473990766
53295.06827,-1263.9627221619105,0.0026686928482211603,-5.606795420458773
53296.06827,-1263.9574239189533,0.002679790747554508,-5.60571236692678
53297.06827,-1263.952016702966,0.00269255279136242,-5.6046293133947875
53298.06827,-1263.9465015439603,0.0027069483551932093,-5.603546259862794
53299.06827,-1263.9408795888578,0.0027229388662153475,-5.602463206330801
53300.06827,-1263.935152094968,0.0027404782013883354,-5.601380152798808
53301.06827,-1263.9293204342584,0.002759513202607255,-5.600297099266815
53302.06827,-1263.9233860855318,0.002779984196377996,-5.599214045734822
53303.06827,-1263.9173506398884,0.0028018256008083995,-5.598130992202829
53304.06827,-1263.9112157941802,0.002824966520581073,-5.597047938670836
53305.06827,-1263.9049833496458,0.0028493313680567093,-5.5959648851388435
53306.06827,-1263.8986552133763,0.0028748404774838403,-5.59488183160685
53307.06827,-1263.8922333931287,0.0029014107574739734,-5.593798778074857
53308.06827,-1263.8857199959666,0.002928956256411903,-5.592715724542864
53309.06827,-1263.8791172268118,0.0029573887357703466,-5.5916326710108715
53310.06827,-1263.8724273846567,0.0029866182367017367,-5.590549617478878
53311.06827,-1263.8656528628817,0.0030165535847978247,-5.589466563946885
53312.06827,-1263.8587961445842,0.0030471028599931417,-5.588383510414892
53313.06827,-1263.8518597989034,0.0030781738304934427,-5.5873004568828994
53314.06827,-1263.8448464833948,0.003109674381090482,-5.586217403350906
53315.06827,-1263.837758933922,0.0031415128547820827,-5.585134349818913
53316.06827,-1263.8305999704432,0.0031735983595925095,-5.58405129628692
53317.06827,-1263.8233724853155,0.003205841080432623,-5.582968242754927
53318.06827,-1263.8160794473074,0.0032381525449682834,-5.581885189222934
53319.06827,-1263.808723894881,0.003270445799795771,-5.5808021356909405
53320.06827,-1263.8013089335075,0.0033026356643508087,-5.579719082158948
53321.06827,-1263.7938377337512,0.003334638838977401,-5.578636028626955
53322.06827,-1263.7863135275447,0.003366374116113684,-5.577552975094962
53323.06827,-1263.7787396044057,0.0033977624483113654,-5.576469921562969
53324.06827,-1263.7711193072612,0.0034287270774440103,-5.575386868030977
53325.06827,-1263.7634560318306,0.003459193580532676,-5.574303814498983
53326.06827,-1263.7557532194946,0.003489090030745629,-5.57322076096699
53327.06827,-1263.7480143575372,0.003518346981321515,-5.572137707434997
53328.06827,-1263.7402429727713,0.003546897530597747,-5.571054653903005
53329.06827,-1263.7324426290834,0.0035746773817873457,-5.5699716003710105
53330.06827,-1263.7246169241407,0.0036016248471608006,-5.568888546839018
53331.06827,-1263.7167694848913,0.0036276809107731066,-5.567805493307025
53332.06827,-1263.7089039647315,0.003652789217427516,-5.566722439775033
53333.06827,-1263.701024038899,0.0036768960864441147,-5.565639386243039
53334.06827,-1263.6931334020192,0.003699950542987121,-5.564556332711047
53335.06827,-1263.685235762562,0.0037219043143123533,-5.563473279179053
53336.06827,-1263.6773348403904,0.003742711861200209,-5.562390225647061
53337.06827,-1263.6694343647105,0.0037623303246391527,-5.561307172115067
53338.06827,-1263.6615380666176,0.0037807195961614653,-5.560224118583074
53339.06827,-1263.653649677084,0.0037978422878043663,-5.559141065051081
53340.06827,-1263.645772924147,0.0038136637029239514,-5.558058011519089
53341.06827,-1263.6379115272239,0.0038281519185843203,-5.556974957987095
53342.06827,-1263.6300691961303,0.0038412777210028127,-5.555891904455103
53343.06827,-1263.6222496249325,0.003853014605182113,-5.55480885092311
53344.06827,-1263.6144564886902,0.0038633388411272425,-5.553725797391116
53345.06827,-1263.6066934401342,0.0038722293968239153,-5.552642743859123
53346.06827,-1263.5989641092115,0.003879668005565231,-5.551559690327131
53347.06827,-1263.5912720907302,0.0038856391114399716,-5.550476636795137
53348.06827,-1263.5836209514014,0.0038901299420207296,-5.549393583263144
53349.06827,-1263.5760142189868,0.003893130443951532,-5.548310529731151
53350.06827,-1263.5684553836336,0.003894633348070419,-5.547227476199159
53351.06827,-1263.560947887757,0.0038946341270149364,-5.546144422667166
53352.06827,-1263.5534951313728,0.0038931310411345816,-5.545061369135173
53353.06827,-1263.546100461993,0.0038901251422662543,-5.54397831560318
53354.06827,-1263.538767173309,0.003885620248817506,-5.542895262071187
53355.06827,-1263.5314985053922,0.003879623009025409,-5.541812208539194
53356.06827,-1263.524297634601,0.003872142876466463,-5.540729155007201
53357.06827,-1263.5171676772861,0.0038631921254544182,-5.539646101475207
53358.06827,-1263.5101116828362,0.0038527859032710596,-5.538563047943215
53359.06827,-1263.5031326310987,0.0038409421816722237,-5.537479994411221
53360.06827,-1263.496233433478,0.003827681850042796,-5.536396940879229
53361.06827,-1263.489416921479,0.003813028660708379,-5.535313887347236
53362.06827,-1263.4826858538634,0.003797009296831257,-5.5342308338152435
53363.06827,-1263.4760429084608,0.0037796533807078676,-5.533147780283249
53364.06827,-1263.469490680521,0.0037609934803716338,-5.532064726751257
53365.06827,-1263.4630316796215,0.0037410651449314523,-5.530981673219264
53366.06827,-1263.8115817602247,0.00371990691955454,-5.884812049307316
53367.06827,-1263.805316394501,0.0036975603906690725,-5.883728995775323
53368.06827,-1263.7991512568778,0.0036740701657891994,-5.88264594224333
53369.06827,-1263.7930884934297,0.0036494839390393916,-5.881562888711337
53370.06827,-1263.7871301592363,0.003623852489022734,-5.880479835179345
53371.06827,-1263.7812782078238,0.003597229693742014,-5.879396781647351
53372.06827,-1263.7755344958132,0.0035696725822183333,-5.878313728115358
53373.06827,-1263.7699007789392,0.0035412412975541064,-5.877230674583365
53374.06827,-1263.7643787083623,0.00351199917768424,-5.876147621051373
53375.06827,-1263.7589698338365,0.00348201267641466,-5.875064567519379
53376.06827,-1263.7536755971144,0.003451351445929745,-5.873981513987386
53377.06827,-1263.748497335004,0.0034200882886183987,-5.872898460455393
53378.06827,-1263.7434362764934,0.003388299135235699,-5.8718154069234005
53379.06827,-1263.7384935417624,0.0033560630403131324,-5.870732353391407
53380.06827,-1263.7336701394943,0.0033234621130370516,-5.8696492998594145
53381.06827,-1263.7289669707884,0.003290581495984216,-5.868566246327422
53382.06827,-1263.724384823446,0.0032575092521506003,-5.8674831927954285
53383.06827,-1263.7199243750813,0.0032243362699513776,-5.866400139263435
53384.06827,-1263.7155861896222,0.00319115618281723,-5.8653170857314425
53385.06827,-1263.7113707188312,0.003158065111795359,-5.864234032199449
53386.06827,-1263.7072783027631,0.0031251615964164913,-5.8631509786674565
53387.06827,-1263.7033091676642,0.003092546296249535,-5.862067925135463
53388.06827,-1263.6994634266819,0.0030603217134263084,-5.8609848716034705
53389.06827,-1263.6957410806185,0.0030285919291401613,-5.859901818071478
53390.06827,-1263.692142019037,0.0029974621921963268,-5.8588187645394845
53391.06827,-1263.6886660159435,0.0029670385218980985,-5.857735711007491
53392.06827,-1263.6853127366921,0.002937427245834789,-5.8566526574754985
53393.06827,-1263.682081734276,0.002908734447532801,-5.855569603943506
53394.06827,-1263.678972451878,0.0028810653693146704,-5.8544865504115124
53395.06827,-1263.6759842219728,0.0028545238353425103,-5.853403496879519
53396.06827,-1263.6731162682172,0.002829211477598181,-5.852320443347526
53397.06827,-1263.6703677071837,0.002805227022442752,-5.851237389815534
53398.06827,-1263.6677375490822,0.002782665513993135,-5.85015433628354
53399.06827,-1263.6652246971726,0.00276161749537727,-5.849071282751548
53400.06827,-1263.6628279520164,0.002742168137886682,-5.847988229219554
53401.06827,-1263.660546009765,0.0027243964654333932,-5.846905175687562
53402.06827,-1263.658377467661,0.002708374482041905,-5.845822122155568
53403.06827,-1263.656320820061,0.0026941663641154444,-5.844739068623575
53404.06827,-1263.654374467265,0.002681827767268029,-5.843656015091582
53405.06827,-1263.6525367106265,0.002671405100236101,-5.84257296155959
53406.06827,-1263.650805757521,0.002662934970452961,-5.841489908027596
53407.06827,-1263.6491797241908,0.002656443690971673,-5.840406854495604
53408.06827,-1263.647656636759,0.002651946888654565,-5.839323800963611
53409.06827,-1263.646234431943,0.002649449330637912,-5.838240747431618
53410.06827,-1263.6449109619148,0.002648944815929876,-5.837157693899624
53411.06827,-1263.6436839951266,0.002650416231212834,-5.836074640367632
53412.06827,-1263.6425512189285,0.0026538357554849678,-5.834991586835639
53413.06827,-1263.641510242315,0.0026591652025512516,-5.833908533303645
53414.06827,-1263.6405585968505,0.002666356468088914,-5.832825479771652
53415.06827,-1263.6396937437619,0.0026753521753900863,-5.83174242623966
53416.06827,-1263.6389130705256,0.002686086265356862,-5.830659372707667
53417.06827,-1263.6382138984816,0.0026984848254616744,-5.829576319175674
53418.06827,-1263.637593482695,0.002712466860239113,-5.828493265643681
53419.06827,-1263.6370490159009,0.0027279451999969277,-5.827410212111688
53420.06827,-1263.6365776333846,0.002744827328644562,-5.826327158579695
53421.06827,-1263.636176411978,0.002763016273265114,-5.825244105047702
