MJD,PC2_gp_mean,PC2_gp_std
49994.067,0.009636258750131464,0.024808958273905217
49995.067,0.0023674207861200318,0.024293178978243443
49996.067,-0.0058183589823641736,0.024887436924959174
49997.067,-0.014805778978186924,0.026090201951921622
49998.067,-0.02444964444298479,0.027406659118091505
49999.067,-0.03457989663649142,0.02846352797365496
50000.067,-0.04500818007069419,0.029026990882222607
50001.067,-0.05553562589935449,0.02898791185925405
50002.067,-0.06596142987728679,0.02834911786810106
50003.067,-0.07609172974580505,0.0272239014550525
50004.067,-0.0857482466895578,0.02584471188684043
50005.067,-0.09477615330966972,0.024571180734046294
50006.067,-0.10305066797676382,0.023863918654829445
50007.067,-0.11048195077368418,0.02416894397249491
50008.067,-0.11701798458575997,0.02572086574094999
50009.067,-0.12264525845778644,0.028427849842933863
50010.067,-0.1273872191046713,0.031959561381770155
50011.067,-0.13130060906573246,0.03591567837357788
50012.067,-0.13446995467590436,0.039929954277574155
50013.067,-0.13700059266297157,0.04370145355484856
50014.067,-0.13901072121384872,0.046994265564093626
50015.067,-0.14062302259577952,0.04963059774337589
50016.067,-0.1419564256155404,0.051484957933997544
50017.067,-0.14311855633057705,0.05248034016419681
50018.067,-0.1441993667143388,0.05258568500728365
50019.067,-0.14526633862317498,0.05181381503619621
50020.067,-0.14636154207377725,0.05021928721505967
50021.067,-0.1475006919330423,0.04789582711168924
50022.067,-0.14867420598999373,0.04497314688000275
50023.067,-0.14985013042556156,0.04161296870609279
50024.067,-0.15097867555043698,0.03800390186332675
50025.067,-0.15199800347382245,0.03435429760077341
50026.067,-0.15284083616675082,0.030881151770540127
50027.067,-0.15344141085095367,0.027791768834410223
50028.067,-0.15374230090083266,0.025255104970115305
50029.067,-0.15370064318233162,0.023365918011454507
50030.067,-0.15329336353179776,0.022118957326303958
50031.067,-0.15252106580140057,0.021418778045224966
50032.067,-0.1514103403704154,0.021131903470630643
50033.067,-0.150014348554793,0.02115460601150178
50034.067,-0.1484116433299062,0.02146065276030522
50035.067,-0.14670328816313813,0.022110640868640806
50036.067,-0.1450084293956308,0.023221586061006404
50037.067,-0.14345855948383096,0.024908198427601586
50038.067,-0.1421907756232609,0.0272227785946832
50039.067,-0.14134038898797646,0.03012464646277081
50040.067,-0.14103327304348154,0.03348815850337639
50041.067,-0.1413783547638988,0.03713240899784142
50042.067,-0.1424606501421131,0.040851896562000944
50043.067,-0.14433522540300397,0.04443890584495687
50044.067,-0.1470224282740503,0.04769770872613877
50045.067,-0.1505046802224966,0.05045346290569296
50046.067,-0.15472505179728238,0.05255817566357588
50047.067,-0.15958776076762468,0.0538950761344293
50048.067,-0.16496063909223124,0.05438208001211878
50049.067,-0.17067951334048828,0.05397476867267851
