MJD,PC1_gp_mean,PC1_gp_std
50374.067,-0.17211995335432145,0.034565969635515434
50375.067,-0.16699865077272652,0.033962778421050034
50376.067,-0.1616219320398347,0.033314634903153034
50377.067,-0.15607535210921564,0.03263737735851304
50378.067,-0.1504416646199124,0.03194731905270837
50379.067,-0.14479955149794865,0.031260644580957675
50380.067,-0.13922244342222023,0.030592765066736277
50381.067,-0.1337774513318065,0.029957665056409486
50382.067,-0.12852442723937368,0.02936728679463341
50383.067,-0.12351517035110107,0.028831007539892903
50384.067,-0.1187927919115524,0.02835526843065107
50385.067,-0.11439124933300437,0.027943405407989553
50386.067,-0.11033505708051004,0.027595712533628865
50387.067,-0.10663917851977571,0.027309738279803524
50388.067,-0.10330909955368794,0.0270807823501154
50389.067,-0.10034108143806184,0.026902532403721247
50390.067,-0.09772258674446356,0.026767763435463814
50391.067,-0.09543286909621297,0.026669020406791092
50392.067,-0.09344371411206691,0.026599215496805634
50393.067,-0.09172031601886636,0.026552090472349285
50394.067,-0.09022227170528374,0.02652251680776465
50395.067,-0.08890467164531284,0.02650662707532631
50396.067,-0.08771926517795131,0.026501788448497276
50397.067,-0.08661567613688144,0.02650644229185285
50398.067,-0.08554264382015593,0.026519843105092124
50399.067,-0.08444926380393881,0.026541736105784527
50400.067,-0.08328620315390348,0.02657201576639896
50401.067,-0.08200686517837805,0.026610407569916082
50402.067,-0.08056847999150141,0.02665621182502074
50403.067,-0.07893309879230193,0.02670814145243662
50404.067,-0.07706847188391532,0.026764275565110147
50405.067,-0.07494879301104902,0.02682213838148008
50406.067,-0.07255529552710083,0.026878899984549787
50407.067,-0.069876689148878,0.026931683249924124
50408.067,-0.06690942954220463,0.026977951185949946
50409.067,-0.06365781662495254,0.02701594159552651
50410.067,-0.06013392118992854,0.027045111294906252
50411.067,-0.05635734315135535,0.02706654947785023
50412.067,-0.05235480831830218,0.02708331839837749
50413.067,-0.04815961401200105,0.02710067887925477
50414.067,-0.043810936992012245,0.02712615852695736
50415.067,-0.039353019966328104,0.027169423340646138
50416.067,-0.03483425536929482,0.02724192116889919
50417.067,-0.03030618704609891,0.027356281332144673
50418.067,-0.02582245194286883,0.02752548112316339
50419.067,-0.02143768483961252,0.02776182646567972
50420.067,-0.01720640956544228,0.02807583548887485
50421.067,-0.013181940001638354,0.028475149412921338
50422.067,-0.009415313521722736,0.028963611337787153
50423.067,-0.0059542783653514335,0.02954063981877876
50424.067,-0.002842354833052922,0.030200979710690357
50425.067,-0.00011798817089255478,0.030934849049321207
50426.067,0.0021861913535760964,0.031728436939662714
50427.067,0.004043988334631135,0.03256466163123231
50428.067,0.005436132086590434,0.03342407933190756
50429.067,0.006350629496627066,0.03428584097796491
50430.067,0.0067829769596135315,0.035128616923101944
50431.067,0.006736230539367714,0.035931437547000025
50432.067,0.006220936475219527,0.03667442303766547
50433.067,0.005254926978095734,0.03733939412611767
50434.067,0.0038629888756302427,0.037910366807697916
50435.067,0.0020764150180810083,0.03837393942836003
