MJD,PC2_gp_mean,PC2_gp_std
54849.066,-0.06679827480996159,0.32002504789431857
54850.066,-0.06680646664155968,0.3198910222404902
54851.066,-0.06680462428058584,0.3197589425080449
54852.066,-0.06679256894908508,0.3196288464417361
54853.066,-0.06677012277660917,0.3195007706156428
54854.066,-0.06673710889018855,0.31937475040488883
54855.066,-0.06669335150492672,0.3192508199585011
54856.066,-0.06663867601516085,0.31912901217342204
54857.066,-0.06657290908615038,0.31900935866973856
54858.066,-0.0664958787462281,0.3188918897671106
54859.066,-0.06640741447937398,0.31877663446245813
54860.066,-0.0663073473181569,0.3186636204089139
54861.066,-0.06619550993697701,0.31855287389604897
54862.066,-0.06607173674558023,0.3184444198314219
54863.066,-0.06593586398275711,0.31833828172342843
54864.066,-0.0657877298101977,0.318234481665498
54865.066,-0.06562717440643617,0.3181330403216356
54866.066,-0.06545404006080752,0.31803397691330915
54867.066,-0.0652681712674014,0.3179373092077178
54868.066,-0.06506941481890081,0.31784305350741476
54869.066,-0.06485761990028968,0.3177512246413168
54870.066,-0.06463263818235483,0.31766183595709035
54871.066,-0.06439432391489375,0.3175748993149069
54872.066,-0.06414253401962738,0.3174904250825896
54873.066,-0.06387712818268153,0.31740842213212045
54874.066,-0.06359796894663772,0.317328897837525
54875.066,-0.06330492180206812,0.3172518580741203
54876.066,-0.06299785527846011,0.3171773072191091
54877.066,-0.06267664103452272,0.31710524815352537
54878.066,-0.062341153947786575,0.31703568226551276
54879.066,-0.061991272203395495,0.3169686094549142
54880.066,-0.06162687738211477,0.3169040281391771
54881.066,-0.06124785454738393,0.31684193526053617
54882.066,-0.06085409233144088,0.3167823262944732
54883.066,-0.06044548302042076,0.3167251952594283
54884.066,-0.06002192263831704,0.316670534727736
54885.066,-0.05958331102985243,0.3166183358377794
54886.066,-0.059129551942061764,0.3165685883073226
54887.066,-0.058660553104635374,0.31652128044801126
54888.066,-0.05817622630891865,0.31647639918101084
54889.066,-0.05767648748544947,0.31643393005375176
54890.066,-0.05716125678010077,0.3163938572577667
54891.066,-0.05663045862860984,0.3163561636475785
54892.066,-0.05608402182956364,0.31632083076062134
54893.066,-0.05552187961573064,0.31628783883816175
54894.066,-0.054943969723615156,0.3162571668471854
54895.066,-0.054350234461324254,0.31622879250322933
54896.066,-0.05374062077450774,0.3162026922941177
54897.066,-0.053115080310464344,0.31617884150457803
54898.066,-0.052473569480299576,0.3161572142417033
54899.066,-0.0518160495190142,0.3161377834612245
54900.066,-0.0511424865435891,0.31612052099456833
54901.066,-0.050452851608954324,0.3161053975766615
54902.066,-0.04974712076171369,0.3160923828744511
54903.066,-0.04902527509175564,0.31608144551610956
54904.066,-0.0482873007814758,0.31607255312088844
54905.066,-0.04753318915275091,0.31606567232959093
54906.066,-0.04676293671153961,0.31606076883562917
54907.066,-0.04597654518998084,0.3160578074166327
54908.066,-0.045174021586147986,0.3160567519665775
54909.066,-0.04435537820116491,0.31605756552840103
54910.066,-0.043520632673850854,0.3160602103270727
54911.066,-0.04266980801277084,0.31606464780308696
54912.066,-0.041802932625557794,0.31607083864634705
54913.066,-0.04092004034569575,0.31607874283040843
54914.066,-0.04002117045645196,0.31608831964705075
54915.066,-0.03910636771215363,0.3160995277411469
54916.066,-0.038175682356686384,0.3161123251457986
54917.066,-0.037229170139080545,0.3161266693177105
54918.066,-0.0362668923264041,0.31614251717276853
54919.066,-0.03528891571363425,0.31615982512179874
54920.066,-0.03429531263073333,0.31617854910647303
54921.066,-0.03328616094680721,0.3161986446353346
54922.066,-0.032261544071224064,0.3162200668199172
54923.066,-0.0312215509518661,0.3162427704109269
54924.066,-0.030166276070403873,0.3162667098344597
54925.066,-0.02909581943446058,0.31629183922823184
54926.066,-0.028010286566936667,0.31631811247778935
54927.066,-0.02690978849214031,0.3163454832526783
54928.066,-0.025794441719001606,0.3163739050425435
54929.066,-0.024664368221250926,0.3164033311931327
54930.066,-0.023519695414432266,0.31643371494218464
54931.066,-0.022360556130051997,0.3164650094551682
54932.066,-0.02118708858649833,0.31649716786085785
54933.066,-0.01999943635703675,0.3165301432867134
54934.066,-0.018797748334768362,0.31656388889404374
54935.066,-0.017582178694423835,0.31659835791293406
54936.066,-0.01635288685132561,0.3166335036769056
54937.066,-0.015110037417140107,0.3166692796572953
54938.066,-0.013853800152758666,0.3167056394973234
54939.066,-0.012584349918195806,0.31674253704583155
54940.066,-0.011301866619383264,0.316779926390672
54941.066,-0.010006535152222006,0.3168177618917171
54942.066,-0.008698545343504099,0.3168559982134796
54943.066,-0.007378091889073561,0.31689459035731127
54944.066,-0.006045374289117587,0.3169334936931649
54945.066,-0.0047005967804886195,0.31697266399089996
54946.066,-0.003343968266344439,0.31701205745110567
54947.066,-0.0019757022430162245,0.3170516307354242
54948.066,-0.0005960167239921141,0.31709134099635716
54949.066,0.0007948658385766756,0.3171311459065261
54950.066,0.00219671863524859,0.3171710036873781
54951.066,0.0036093105831295907,0.31721087313730806
54952.066,0.005032406412275134,0.31725071365918034
54953.066,0.006465766754764908,0.317290485287236
54954.066,0.007909148236015288,0.31733014871335585
54955.066,0.009362303568738739,0.31736966531267163
54956.066,0.010824981649110145,0.3174089971684984
54957.066,0.012296927655235025,0.3174481070965713
54958.066,0.013777883148021981,0.31748695866857446
54959.066,0.01526758617400105,0.31752551623493264
54960.066,0.016765771370502468,0.3175637449468609
54961.066,0.018272170072732782,0.3176016107776435
54962.066,0.019786510422838563,0.3176390805431303
54963.066,0.021308517481055007,0.3176761219214371
54964.066,0.022837913338460136,0.31771270347182345
54965.066,0.02437441723175309,0.31774879465274325
54966.066,0.02591774565957297,0.3177843658390442
54967.066,0.02746761250044602,0.31781938833830287
54968.066,0.029023729132434492,0.31785383440628506
54969.066,0.03058580455410917,0.31788767726150957
54970.066,0.03215354550691411,0.31792089109890614
54971.066,0.03372665659901173,0.3179534511025561
54972.066,0.035304840430102964,0.3179853334574957
54973.066,0.036887797717646074,0.3180165153605798
54974.066,0.038475227423965065,0.31804697503038515
54975.066,0.04006682688432942,0.3180766917161478
54976.066,0.041662291936090536,0.31810564570572525
54977.066,0.04326131704835658,0.3181338183325684
54978.066,0.0448635954526321,0.3181611919817024
54979.066,0.04646881927390146,0.31818775009470174
54980.066,0.048076679662236395,0.31821347717365556
54981.066,0.04968686692501021,0.3182383587841199
54982.066,0.05129907065919192,0.3182623815570451
54983.066,0.052912979884148136,0.31828553318968184
54984.066,0.05452828317442406,0.31830780244545587
54985.066,0.05614466879258526,0.3183291791528133
54986.066,0.05776182482219707,0.3183496542030355
54987.066,0.05937943930041447,0.3183692195470196
54988.066,0.060997200350609605,0.31838786819103093
54989.066,0.06261479631450487,0.31840559419142556
54990.066,0.06423191588389374,0.3184223926483469
54991.066,0.06584824823201016,0.31843825969840384
54992.066,0.06746348314413772,0.3184531925063319
54993.066,0.06907731114752341,0.31846718925564604
54994.066,0.07068942364067421,0.31848024913829565
54995.066,0.07229951302150928,0.31849237234332617
54996.066,0.07390727281479634,0.31850356004456293
54997.066,0.07551239779834576,0.31851381438732584
54998.066,0.07711458412804492,0.3185231384741891
54999.066,0.07871352946181423,0.31853153634980186
55000.066,0.08030893308196463,0.31853901298478265
55001.066,0.0819004960163835,0.31854557425870833
55002.066,0.0834879211580318,0.31855122694221266
55003.066,0.08507091338283856,0.3185559786782162
55004.066,0.08664917966607671,0.3185598379623082
55005.066,0.08822242919670992,0.31856281412230186
